Borough,Block,Lot,FromMonth,ToMonth,FromDay,ToDay,FromYear,ToYear,DocType
1,210,0000,1,12,1,31,2011,2012,
1,211,0000,1,12,1,31,2009,2010,
1,211,0000,1,12,1,31,2010,2011,
1,211,0000,1,12,1,31,2011,2012,
1,212,0000,1,12,1,31,2009,2010,
1,212,0000,1,12,1,31,2010,2011,
1,212,0000,1,12,1,31,2011,2012,
1,213,0000,1,12,1,31,2009,2010,
1,213,0000,1,12,1,31,2010,2011,
1,213,0000,1,12,1,31,2011,2012,
1,214,0000,1,12,1,31,2009,2010,
1,214,0000,1,12,1,31,2010,2011,
1,214,0000,1,12,1,31,2011,2012,
1,215,0000,1,12,1,31,2009,2010,
1,215,0000,1,12,1,31,2010,2011,
1,215,0000,1,12,1,31,2011,2012,
1,216,0000,1,12,1,31,2009,2010,
1,216,0000,1,12,1,31,2010,2011,
1,216,0000,1,12,1,31,2011,2012,
1,217,0000,1,12,1,31,2009,2010,
1,217,0000,1,12,1,31,2010,2011,
1,217,0000,1,12,1,31,2011,2012,
1,218,0000,1,12,1,31,2009,2010,
1,218,0000,1,12,1,31,2010,2011,
1,218,0000,1,12,1,31,2011,2012,
1,219,0000,1,12,1,31,2009,2010,
1,219,0000,1,12,1,31,2010,2011,
1,219,0000,1,12,1,31,2011,2012,
1,220,0000,1,12,1,31,2009,2010,
1,220,0000,1,12,1,31,2010,2011,
1,220,0000,1,12,1,31,2011,2012,
1,221,0000,1,12,1,31,2009,2010,
1,221,0000,1,12,1,31,2010,2011,
1,221,0000,1,12,1,31,2011,2012,
1,222,0000,1,12,1,31,2009,2010,
1,222,0000,1,12,1,31,2010,2011,
1,222,0000,1,12,1,31,2011,2012,
1,223,0000,1,12,1,31,2009,2010,
1,223,0000,1,12,1,31,2010,2011,
1,223,0000,1,12,1,31,2011,2012,
1,224,0000,1,12,1,31,2009,2010,
1,224,0000,1,12,1,31,2010,2011,
1,224,0000,1,12,1,31,2011,2012,
1,225,0000,1,12,1,31,2009,2010,
1,225,0000,1,12,1,31,2010,2011,
1,225,0000,1,12,1,31,2011,2012,
1,226,0000,1,12,1,31,2009,2010,
1,226,0000,1,12,1,31,2010,2011,
1,226,0000,1,12,1,31,2011,2012,
1,227,0000,1,12,1,31,2009,2010,
1,227,0000,1,12,1,31,2010,2011,
1,227,0000,1,12,1,31,2011,2012,
1,228,0000,1,12,1,31,2009,2010,
1,228,0000,1,12,1,31,2010,2011,
1,228,0000,1,12,1,31,2011,2012,
1,229,0000,1,12,1,31,2009,2010,
1,229,0000,1,12,1,31,2010,2011,
1,229,0000,1,12,1,31,2011,2012,
1,230,0000,1,12,1,31,2009,2010,
1,230,0000,1,12,1,31,2010,2011,
1,230,0000,1,12,1,31,2011,2012,
1,231,0000,1,12,1,31,2009,2010,
1,231,0000,1,12,1,31,2010,2011,
1,231,0000,1,12,1,31,2011,2012,
1,232,0000,1,12,1,31,2009,2010,
1,232,0000,1,12,1,31,2010,2011,
1,232,0000,1,12,1,31,2011,2012,
1,233,0000,1,12,1,31,2009,2010,
1,233,0000,1,12,1,31,2010,2011,
1,233,0000,1,12,1,31,2011,2012,
1,234,0000,1,12,1,31,2009,2010,
1,234,0000,1,12,1,31,2010,2011,
1,234,0000,1,12,1,31,2011,2012,
1,235,0000,1,12,1,31,2009,2010,
1,235,0000,1,12,1,31,2010,2011,
1,235,0000,1,12,1,31,2011,2012,
1,236,0000,1,12,1,31,2009,2010,
1,236,0000,1,12,1,31,2010,2011,
1,236,0000,1,12,1,31,2011,2012,
1,237,0000,1,12,1,31,2009,2010,
1,237,0000,1,12,1,31,2010,2011,
1,237,0000,1,12,1,31,2011,2012,
1,238,0000,1,12,1,31,2009,2010,
1,238,0000,1,12,1,31,2010,2011,
1,238,0000,1,12,1,31,2011,2012,
1,239,0000,1,12,1,31,2009,2010,
1,239,0000,1,12,1,31,2010,2011,
1,239,0000,1,12,1,31,2011,2012,
1,240,0000,1,12,1,31,2009,2010,
1,240,0000,1,12,1,31,2010,2011,
1,240,0000,1,12,1,31,2011,2012,
1,241,0000,1,12,1,31,2009,2010,
1,241,0000,1,12,1,31,2010,2011,
1,241,0000,1,12,1,31,2011,2012,
1,242,0000,1,12,1,31,2009,2010,
1,242,0000,1,12,1,31,2010,2011,
1,242,0000,1,12,1,31,2011,2012,
1,243,0000,1,12,1,31,2009,2010,
1,243,0000,1,12,1,31,2010,2011,
1,243,0000,1,12,1,31,2011,2012,
1,244,0000,1,12,1,31,2009,2010,
1,244,0000,1,12,1,31,2010,2011,
1,244,0000,1,12,1,31,2011,2012,
1,245,0000,1,12,1,31,2009,2010,
1,245,0000,1,12,1,31,2010,2011,
1,245,0000,1,12,1,31,2011,2012,
1,246,0000,1,12,1,31,2009,2010,
1,246,0000,1,12,1,31,2010,2011,
1,246,0000,1,12,1,31,2011,2012,
1,247,0000,1,12,1,31,2009,2010,
1,247,0000,1,12,1,31,2010,2011,
1,247,0000,1,12,1,31,2011,2012,
1,248,0000,1,12,1,31,2009,2010,
1,248,0000,1,12,1,31,2010,2011,
1,248,0000,1,12,1,31,2011,2012,
1,249,0000,1,12,1,31,2009,2010,
1,249,0000,1,12,1,31,2010,2011,
1,249,0000,1,12,1,31,2011,2012,
1,250,0000,1,12,1,31,2009,2010,
1,250,0000,1,12,1,31,2010,2011,
1,250,0000,1,12,1,31,2011,2012,
1,251,0000,1,12,1,31,2009,2010,
1,251,0000,1,12,1,31,2010,2011,
1,251,0000,1,12,1,31,2011,2012,
1,252,0000,1,12,1,31,2009,2010,
1,252,0000,1,12,1,31,2010,2011,
1,252,0000,1,12,1,31,2011,2012,
1,253,0000,1,12,1,31,2009,2010,
1,253,0000,1,12,1,31,2010,2011,
1,253,0000,1,12,1,31,2011,2012,
1,254,0000,1,12,1,31,2009,2010,
1,254,0000,1,12,1,31,2010,2011,
1,254,0000,1,12,1,31,2011,2012,
1,255,0000,1,12,1,31,2009,2010,
1,255,0000,1,12,1,31,2010,2011,
1,255,0000,1,12,1,31,2011,2012,
1,256,0000,1,12,1,31,2009,2010,
1,256,0000,1,12,1,31,2010,2011,
1,256,0000,1,12,1,31,2011,2012,
1,257,0000,1,12,1,31,2009,2010,
1,257,0000,1,12,1,31,2010,2011,
1,257,0000,1,12,1,31,2011,2012,
1,258,0000,1,12,1,31,2009,2010,
1,258,0000,1,12,1,31,2010,2011,
1,258,0000,1,12,1,31,2011,2012,
1,259,0000,1,12,1,31,2009,2010,
1,259,0000,1,12,1,31,2010,2011,
1,259,0000,1,12,1,31,2011,2012,
1,260,0000,1,12,1,31,2009,2010,
1,260,0000,1,12,1,31,2010,2011,
1,260,0000,1,12,1,31,2011,2012,
1,261,0000,1,12,1,31,2009,2010,
1,261,0000,1,12,1,31,2010,2011,
1,261,0000,1,12,1,31,2011,2012,
1,262,0000,1,12,1,31,2009,2010,
1,262,0000,1,12,1,31,2010,2011,
1,262,0000,1,12,1,31,2011,2012,
1,263,0000,1,12,1,31,2009,2010,
1,263,0000,1,12,1,31,2010,2011,
1,263,0000,1,12,1,31,2011,2012,
1,264,0000,1,12,1,31,2009,2010,
1,264,0000,1,12,1,31,2010,2011,
1,264,0000,1,12,1,31,2011,2012,
1,265,0000,1,12,1,31,2009,2010,
1,265,0000,1,12,1,31,2010,2011,
1,265,0000,1,12,1,31,2011,2012,
1,266,0000,1,12,1,31,2009,2010,
1,266,0000,1,12,1,31,2010,2011,
1,266,0000,1,12,1,31,2011,2012,
1,267,0000,1,12,1,31,2009,2010,
1,267,0000,1,12,1,31,2010,2011,
1,267,0000,1,12,1,31,2011,2012,
1,268,0000,1,12,1,31,2009,2010,
1,268,0000,1,12,1,31,2010,2011,
1,268,0000,1,12,1,31,2011,2012,
1,269,0000,1,12,1,31,2009,2010,
1,269,0000,1,12,1,31,2010,2011,
1,269,0000,1,12,1,31,2011,2012,
1,270,0000,1,12,1,31,2009,2010,
1,270,0000,1,12,1,31,2010,2011,
1,270,0000,1,12,1,31,2011,2012,
1,271,0000,1,12,1,31,2009,2010,
1,271,0000,1,12,1,31,2010,2011,
1,271,0000,1,12,1,31,2011,2012,
1,272,0000,1,12,1,31,2009,2010,
1,272,0000,1,12,1,31,2010,2011,
1,272,0000,1,12,1,31,2011,2012,
1,273,0000,1,12,1,31,2009,2010,
1,273,0000,1,12,1,31,2010,2011,
1,273,0000,1,12,1,31,2011,2012,
1,274,0000,1,12,1,31,2009,2010,
1,274,0000,1,12,1,31,2010,2011,
1,274,0000,1,12,1,31,2011,2012,
1,275,0000,1,12,1,31,2009,2010,
1,275,0000,1,12,1,31,2010,2011,
1,275,0000,1,12,1,31,2011,2012,
1,276,0000,1,12,1,31,2009,2010,
1,276,0000,1,12,1,31,2010,2011,
1,276,0000,1,12,1,31,2011,2012,
1,277,0000,1,12,1,31,2009,2010,
1,277,0000,1,12,1,31,2010,2011,
1,277,0000,1,12,1,31,2011,2012,
1,278,0000,1,12,1,31,2009,2010,
1,278,0000,1,12,1,31,2010,2011,
1,278,0000,1,12,1,31,2011,2012,
1,279,0000,1,12,1,31,2009,2010,
1,279,0000,1,12,1,31,2010,2011,
1,279,0000,1,12,1,31,2011,2012,
1,280,0000,1,12,1,31,2009,2010,
1,280,0000,1,12,1,31,2010,2011,
1,280,0000,1,12,1,31,2011,2012,
1,281,0000,1,12,1,31,2009,2010,
1,281,0000,1,12,1,31,2010,2011,
1,281,0000,1,12,1,31,2011,2012,
1,282,0000,1,12,1,31,2009,2010,
1,282,0000,1,12,1,31,2010,2011,
1,282,0000,1,12,1,31,2011,2012,
1,283,0000,1,12,1,31,2009,2010,
1,283,0000,1,12,1,31,2010,2011,
1,283,0000,1,12,1,31,2011,2012,
1,284,0000,1,12,1,31,2009,2010,
1,284,0000,1,12,1,31,2010,2011,
1,284,0000,1,12,1,31,2011,2012,
1,285,0000,1,12,1,31,2009,2010,
1,285,0000,1,12,1,31,2010,2011,
1,285,0000,1,12,1,31,2011,2012,
1,286,0000,1,12,1,31,2009,2010,
1,286,0000,1,12,1,31,2010,2011,
1,286,0000,1,12,1,31,2011,2012,
1,287,0000,1,12,1,31,2009,2010,
1,287,0000,1,12,1,31,2010,2011,
1,287,0000,1,12,1,31,2011,2012,
1,288,0000,1,12,1,31,2009,2010,
1,288,0000,1,12,1,31,2010,2011,
1,288,0000,1,12,1,31,2011,2012,
1,289,0000,1,12,1,31,2009,2010,
1,289,0000,1,12,1,31,2010,2011,
1,289,0000,1,12,1,31,2011,2012,
1,290,0000,1,12,1,31,2009,2010,
1,290,0000,1,12,1,31,2010,2011,
1,290,0000,1,12,1,31,2011,2012,
1,291,0000,1,12,1,31,2009,2010,
1,291,0000,1,12,1,31,2010,2011,
1,291,0000,1,12,1,31,2011,2012,
1,292,0000,1,12,1,31,2009,2010,
1,292,0000,1,12,1,31,2010,2011,
1,292,0000,1,12,1,31,2011,2012,
1,293,0000,1,12,1,31,2009,2010,
1,293,0000,1,12,1,31,2010,2011,
1,293,0000,1,12,1,31,2011,2012,
1,294,0000,1,12,1,31,2009,2010,
1,294,0000,1,12,1,31,2010,2011,
1,294,0000,1,12,1,31,2011,2012,
1,295,0000,1,12,1,31,2009,2010,
1,295,0000,1,12,1,31,2010,2011,
1,295,0000,1,12,1,31,2011,2012,
1,296,0000,1,12,1,31,2009,2010,
1,296,0000,1,12,1,31,2010,2011,
1,296,0000,1,12,1,31,2011,2012,
1,297,0000,1,12,1,31,2009,2010,
1,297,0000,1,12,1,31,2010,2011,
1,297,0000,1,12,1,31,2011,2012,
1,298,0000,1,12,1,31,2009,2010,
1,298,0000,1,12,1,31,2010,2011,
1,298,0000,1,12,1,31,2011,2012,
1,299,0000,1,12,1,31,2009,2010,
1,299,0000,1,12,1,31,2010,2011,
1,299,0000,1,12,1,31,2011,2012,
1,300,0000,1,12,1,31,2009,2010,
1,300,0000,1,12,1,31,2010,2011,
1,300,0000,1,12,1,31,2011,2012,
1,301,0000,1,12,1,31,2009,2010,
1,301,0000,1,12,1,31,2010,2011,
1,301,0000,1,12,1,31,2011,2012,
1,302,0000,1,12,1,31,2009,2010,
1,302,0000,1,12,1,31,2010,2011,
1,302,0000,1,12,1,31,2011,2012,
1,303,0000,1,12,1,31,2009,2010,
1,303,0000,1,12,1,31,2010,2011,
1,303,0000,1,12,1,31,2011,2012,
1,304,0000,1,12,1,31,2009,2010,
1,304,0000,1,12,1,31,2010,2011,
1,304,0000,1,12,1,31,2011,2012,
1,305,0000,1,12,1,31,2009,2010,
1,305,0000,1,12,1,31,2010,2011,
1,305,0000,1,12,1,31,2011,2012,
1,306,0000,1,12,1,31,2009,2010,
1,306,0000,1,12,1,31,2010,2011,
1,306,0000,1,12,1,31,2011,2012,
1,307,0000,1,12,1,31,2009,2010,
1,307,0000,1,12,1,31,2010,2011,
1,307,0000,1,12,1,31,2011,2012,
1,308,0000,1,12,1,31,2009,2010,
1,308,0000,1,12,1,31,2010,2011,
1,308,0000,1,12,1,31,2011,2012,
1,309,0000,1,12,1,31,2009,2010,
1,309,0000,1,12,1,31,2010,2011,
1,309,0000,1,12,1,31,2011,2012,
1,310,0000,1,12,1,31,2009,2010,
1,310,0000,1,12,1,31,2010,2011,
1,310,0000,1,12,1,31,2011,2012,
1,311,0000,1,12,1,31,2009,2010,
1,311,0000,1,12,1,31,2010,2011,
1,311,0000,1,12,1,31,2011,2012,
1,312,0000,1,12,1,31,2009,2010,
1,312,0000,1,12,1,31,2010,2011,
1,312,0000,1,12,1,31,2011,2012,
1,313,0000,1,12,1,31,2009,2010,
1,313,0000,1,12,1,31,2010,2011,
1,313,0000,1,12,1,31,2011,2012,
1,314,0000,1,12,1,31,2009,2010,
1,314,0000,1,12,1,31,2010,2011,
1,314,0000,1,12,1,31,2011,2012,
1,315,0000,1,12,1,31,2009,2010,
1,315,0000,1,12,1,31,2010,2011,
1,315,0000,1,12,1,31,2011,2012,
1,316,0000,1,12,1,31,2009,2010,
1,316,0000,1,12,1,31,2010,2011,
1,316,0000,1,12,1,31,2011,2012,
1,317,0000,1,12,1,31,2009,2010,
1,317,0000,1,12,1,31,2010,2011,
1,317,0000,1,12,1,31,2011,2012,
1,318,0000,1,12,1,31,2009,2010,
1,318,0000,1,12,1,31,2010,2011,
1,318,0000,1,12,1,31,2011,2012,
1,319,0000,1,12,1,31,2009,2010,
1,319,0000,1,12,1,31,2010,2011,
1,319,0000,1,12,1,31,2011,2012,
1,320,0000,1,12,1,31,2009,2010,
1,320,0000,1,12,1,31,2010,2011,
1,320,0000,1,12,1,31,2011,2012,
1,321,0000,1,12,1,31,2009,2010,
1,321,0000,1,12,1,31,2010,2011,
1,321,0000,1,12,1,31,2011,2012,
1,322,0000,1,12,1,31,2009,2010,
1,322,0000,1,12,1,31,2010,2011,
1,322,0000,1,12,1,31,2011,2012,
1,323,0000,1,12,1,31,2009,2010,
1,323,0000,1,12,1,31,2010,2011,
1,323,0000,1,12,1,31,2011,2012,
1,324,0000,1,12,1,31,2009,2010,
1,324,0000,1,12,1,31,2010,2011,
1,324,0000,1,12,1,31,2011,2012,
1,325,0000,1,12,1,31,2009,2010,
1,325,0000,1,12,1,31,2010,2011,
1,325,0000,1,12,1,31,2011,2012,
1,326,0000,1,12,1,31,2009,2010,
1,326,0000,1,12,1,31,2010,2011,
1,326,0000,1,12,1,31,2011,2012,
1,327,0000,1,12,1,31,2009,2010,
1,327,0000,1,12,1,31,2010,2011,
1,327,0000,1,12,1,31,2011,2012,
1,328,0000,1,12,1,31,2009,2010,
1,328,0000,1,12,1,31,2010,2011,
1,328,0000,1,12,1,31,2011,2012,
1,329,0000,1,12,1,31,2009,2010,
1,329,0000,1,12,1,31,2010,2011,
1,329,0000,1,12,1,31,2011,2012,
1,330,0000,1,12,1,31,2009,2010,
1,330,0000,1,12,1,31,2010,2011,
1,330,0000,1,12,1,31,2011,2012,
1,331,0000,1,12,1,31,2009,2010,
1,331,0000,1,12,1,31,2010,2011,
1,331,0000,1,12,1,31,2011,2012,
1,332,0000,1,12,1,31,2009,2010,
1,332,0000,1,12,1,31,2010,2011,
1,332,0000,1,12,1,31,2011,2012,
1,333,0000,1,12,1,31,2009,2010,
1,333,0000,1,12,1,31,2010,2011,
1,333,0000,1,12,1,31,2011,2012,
1,334,0000,1,12,1,31,2009,2010,
1,334,0000,1,12,1,31,2010,2011,
1,334,0000,1,12,1,31,2011,2012,
1,335,0000,1,12,1,31,2009,2010,
1,335,0000,1,12,1,31,2010,2011,
1,335,0000,1,12,1,31,2011,2012,
1,336,0000,1,12,1,31,2009,2010,
1,336,0000,1,12,1,31,2010,2011,
1,336,0000,1,12,1,31,2011,2012,
1,337,0000,1,12,1,31,2009,2010,
1,337,0000,1,12,1,31,2010,2011,
1,337,0000,1,12,1,31,2011,2012,
1,338,0000,1,12,1,31,2009,2010,
1,338,0000,1,12,1,31,2010,2011,
1,338,0000,1,12,1,31,2011,2012,
1,339,0000,1,12,1,31,2009,2010,
1,339,0000,1,12,1,31,2010,2011,
1,339,0000,1,12,1,31,2011,2012,
1,340,0000,1,12,1,31,2009,2010,
1,340,0000,1,12,1,31,2010,2011,
1,340,0000,1,12,1,31,2011,2012,
1,341,0000,1,12,1,31,2009,2010,
1,341,0000,1,12,1,31,2010,2011,
1,341,0000,1,12,1,31,2011,2012,
1,342,0000,1,12,1,31,2009,2010,
1,342,0000,1,12,1,31,2010,2011,
1,342,0000,1,12,1,31,2011,2012,
1,343,0000,1,12,1,31,2009,2010,
1,343,0000,1,12,1,31,2010,2011,
1,343,0000,1,12,1,31,2011,2012,
1,344,0000,1,12,1,31,2009,2010,
1,344,0000,1,12,1,31,2010,2011,
1,344,0000,1,12,1,31,2011,2012,
1,345,0000,1,12,1,31,2009,2010,
1,345,0000,1,12,1,31,2010,2011,
1,345,0000,1,12,1,31,2011,2012,
1,346,0000,1,12,1,31,2009,2010,
1,346,0000,1,12,1,31,2010,2011,
1,346,0000,1,12,1,31,2011,2012,
1,347,0000,1,12,1,31,2009,2010,
1,347,0000,1,12,1,31,2010,2011,
1,347,0000,1,12,1,31,2011,2012,
1,348,0000,1,12,1,31,2009,2010,
1,348,0000,1,12,1,31,2010,2011,
1,348,0000,1,12,1,31,2011,2012,
1,349,0000,1,12,1,31,2009,2010,
1,349,0000,1,12,1,31,2010,2011,
1,349,0000,1,12,1,31,2011,2012,
1,350,0000,1,12,1,31,2009,2010,
1,350,0000,1,12,1,31,2010,2011,
1,350,0000,1,12,1,31,2011,2012,
1,351,0000,1,12,1,31,2009,2010,
1,351,0000,1,12,1,31,2010,2011,
1,351,0000,1,12,1,31,2011,2012,
1,352,0000,1,12,1,31,2009,2010,
1,352,0000,1,12,1,31,2010,2011,
1,352,0000,1,12,1,31,2011,2012,
1,353,0000,1,12,1,31,2009,2010,
1,353,0000,1,12,1,31,2010,2011,
1,353,0000,1,12,1,31,2011,2012,
1,354,0000,1,12,1,31,2009,2010,
1,354,0000,1,12,1,31,2010,2011,
1,354,0000,1,12,1,31,2011,2012,
1,355,0000,1,12,1,31,2009,2010,
1,355,0000,1,12,1,31,2010,2011,
1,355,0000,1,12,1,31,2011,2012,
1,356,0000,1,12,1,31,2009,2010,
1,356,0000,1,12,1,31,2010,2011,
1,356,0000,1,12,1,31,2011,2012,
1,357,0000,1,12,1,31,2009,2010,
1,357,0000,1,12,1,31,2010,2011,
1,357,0000,1,12,1,31,2011,2012,
1,358,0000,1,12,1,31,2009,2010,
1,358,0000,1,12,1,31,2010,2011,
1,358,0000,1,12,1,31,2011,2012,
1,359,0000,1,12,1,31,2009,2010,
1,359,0000,1,12,1,31,2010,2011,
1,359,0000,1,12,1,31,2011,2012,
1,360,0000,1,12,1,31,2009,2010,
1,360,0000,1,12,1,31,2010,2011,
1,360,0000,1,12,1,31,2011,2012,
1,361,0000,1,12,1,31,2009,2010,
1,361,0000,1,12,1,31,2010,2011,
1,361,0000,1,12,1,31,2011,2012,
1,362,0000,1,12,1,31,2009,2010,
1,362,0000,1,12,1,31,2010,2011,
1,362,0000,1,12,1,31,2011,2012,
1,363,0000,1,12,1,31,2009,2010,
1,363,0000,1,12,1,31,2010,2011,
1,363,0000,1,12,1,31,2011,2012,
1,364,0000,1,12,1,31,2009,2010,
1,364,0000,1,12,1,31,2010,2011,
1,364,0000,1,12,1,31,2011,2012,
1,365,0000,1,12,1,31,2009,2010,
1,365,0000,1,12,1,31,2010,2011,
1,365,0000,1,12,1,31,2011,2012,
1,366,0000,1,12,1,31,2009,2010,
1,366,0000,1,12,1,31,2010,2011,
1,366,0000,1,12,1,31,2011,2012,
1,367,0000,1,12,1,31,2009,2010,
1,367,0000,1,12,1,31,2010,2011,
1,367,0000,1,12,1,31,2011,2012,
1,368,0000,1,12,1,31,2009,2010,
1,368,0000,1,12,1,31,2010,2011,
1,368,0000,1,12,1,31,2011,2012,
1,369,0000,1,12,1,31,2009,2010,
1,369,0000,1,12,1,31,2010,2011,
1,369,0000,1,12,1,31,2011,2012,
1,370,0000,1,12,1,31,2009,2010,
1,370,0000,1,12,1,31,2010,2011,
1,370,0000,1,12,1,31,2011,2012,
1,371,0000,1,12,1,31,2009,2010,
1,371,0000,1,12,1,31,2010,2011,
1,371,0000,1,12,1,31,2011,2012,
1,372,0000,1,12,1,31,2009,2010,
1,372,0000,1,12,1,31,2010,2011,
1,372,0000,1,12,1,31,2011,2012,
1,373,0000,1,12,1,31,2009,2010,
1,373,0000,1,12,1,31,2010,2011,
1,373,0000,1,12,1,31,2011,2012,
1,374,0000,1,12,1,31,2009,2010,
1,374,0000,1,12,1,31,2010,2011,
1,374,0000,1,12,1,31,2011,2012,
1,375,0000,1,12,1,31,2009,2010,
1,375,0000,1,12,1,31,2010,2011,
1,375,0000,1,12,1,31,2011,2012,
1,376,0000,1,12,1,31,2009,2010,
1,376,0000,1,12,1,31,2010,2011,
1,376,0000,1,12,1,31,2011,2012,
1,377,0000,1,12,1,31,2009,2010,
1,377,0000,1,12,1,31,2010,2011,
1,377,0000,1,12,1,31,2011,2012,
1,378,0000,1,12,1,31,2009,2010,
1,378,0000,1,12,1,31,2010,2011,
1,378,0000,1,12,1,31,2011,2012,
1,379,0000,1,12,1,31,2009,2010,
1,379,0000,1,12,1,31,2010,2011,
1,379,0000,1,12,1,31,2011,2012,
1,380,0000,1,12,1,31,2009,2010,
1,380,0000,1,12,1,31,2010,2011,
1,380,0000,1,12,1,31,2011,2012,
1,381,0000,1,12,1,31,2009,2010,
1,381,0000,1,12,1,31,2010,2011,
1,381,0000,1,12,1,31,2011,2012,
1,382,0000,1,12,1,31,2009,2010,
1,382,0000,1,12,1,31,2010,2011,
1,382,0000,1,12,1,31,2011,2012,
1,383,0000,1,12,1,31,2009,2010,
1,383,0000,1,12,1,31,2010,2011,
1,383,0000,1,12,1,31,2011,2012,
1,384,0000,1,12,1,31,2009,2010,
1,384,0000,1,12,1,31,2010,2011,
1,384,0000,1,12,1,31,2011,2012,
1,385,0000,1,12,1,31,2009,2010,
1,385,0000,1,12,1,31,2010,2011,
1,385,0000,1,12,1,31,2011,2012,
1,386,0000,1,12,1,31,2009,2010,
1,386,0000,1,12,1,31,2010,2011,
1,386,0000,1,12,1,31,2011,2012,
1,387,0000,1,12,1,31,2009,2010,
1,387,0000,1,12,1,31,2010,2011,
1,387,0000,1,12,1,31,2011,2012,
1,388,0000,1,12,1,31,2009,2010,
1,388,0000,1,12,1,31,2010,2011,
1,388,0000,1,12,1,31,2011,2012,
1,389,0000,1,12,1,31,2009,2010,
1,389,0000,1,12,1,31,2010,2011,
1,389,0000,1,12,1,31,2011,2012,
1,390,0000,1,12,1,31,2009,2010,
1,390,0000,1,12,1,31,2010,2011,
1,390,0000,1,12,1,31,2011,2012,
1,391,0000,1,12,1,31,2009,2010,
1,391,0000,1,12,1,31,2010,2011,
1,391,0000,1,12,1,31,2011,2012,
1,392,0000,1,12,1,31,2009,2010,
1,392,0000,1,12,1,31,2010,2011,
1,392,0000,1,12,1,31,2011,2012,
1,393,0000,1,12,1,31,2009,2010,
1,393,0000,1,12,1,31,2010,2011,
1,393,0000,1,12,1,31,2011,2012,
1,394,0000,1,12,1,31,2009,2010,
1,394,0000,1,12,1,31,2010,2011,
1,394,0000,1,12,1,31,2011,2012,
1,395,0000,1,12,1,31,2009,2010,
1,395,0000,1,12,1,31,2010,2011,
1,395,0000,1,12,1,31,2011,2012,
1,396,0000,1,12,1,31,2009,2010,
1,396,0000,1,12,1,31,2010,2011,
1,396,0000,1,12,1,31,2011,2012,
1,397,0000,1,12,1,31,2009,2010,
1,397,0000,1,12,1,31,2010,2011,
1,397,0000,1,12,1,31,2011,2012,
1,398,0000,1,12,1,31,2009,2010,
1,398,0000,1,12,1,31,2010,2011,
1,398,0000,1,12,1,31,2011,2012,
1,399,0000,1,12,1,31,2009,2010,
1,399,0000,1,12,1,31,2010,2011,
1,399,0000,1,12,1,31,2011,2012,
1,400,0000,1,12,1,31,2009,2010,
1,400,0000,1,12,1,31,2010,2011,
1,400,0000,1,12,1,31,2011,2012,
1,401,0000,1,12,1,31,2009,2010,
1,401,0000,1,12,1,31,2010,2011,
1,401,0000,1,12,1,31,2011,2012,
1,402,0000,1,12,1,31,2009,2010,
1,402,0000,1,12,1,31,2010,2011,
1,402,0000,1,12,1,31,2011,2012,
1,403,0000,1,12,1,31,2009,2010,
1,403,0000,1,12,1,31,2010,2011,
1,403,0000,1,12,1,31,2011,2012,
1,404,0000,1,12,1,31,2009,2010,
1,404,0000,1,12,1,31,2010,2011,
1,404,0000,1,12,1,31,2011,2012,
1,405,0000,1,12,1,31,2009,2010,
1,405,0000,1,12,1,31,2010,2011,
1,405,0000,1,12,1,31,2011,2012,
1,406,0000,1,12,1,31,2009,2010,
1,406,0000,1,12,1,31,2010,2011,
1,406,0000,1,12,1,31,2011,2012,
1,407,0000,1,12,1,31,2009,2010,
1,407,0000,1,12,1,31,2010,2011,
1,407,0000,1,12,1,31,2011,2012,
1,408,0000,1,12,1,31,2009,2010,
1,408,0000,1,12,1,31,2010,2011,
1,408,0000,1,12,1,31,2011,2012,
1,409,0000,1,12,1,31,2009,2010,
1,409,0000,1,12,1,31,2010,2011,
1,409,0000,1,12,1,31,2011,2012,
1,410,0000,1,12,1,31,2009,2010,
1,410,0000,1,12,1,31,2010,2011,
1,410,0000,1,12,1,31,2011,2012,
1,411,0000,1,12,1,31,2009,2010,
1,411,0000,1,12,1,31,2010,2011,
1,411,0000,1,12,1,31,2011,2012,
1,412,0000,1,12,1,31,2009,2010,
1,412,0000,1,12,1,31,2010,2011,
1,412,0000,1,12,1,31,2011,2012,
1,413,0000,1,12,1,31,2009,2010,
1,413,0000,1,12,1,31,2010,2011,
1,413,0000,1,12,1,31,2011,2012,
1,414,0000,1,12,1,31,2009,2010,
1,414,0000,1,12,1,31,2010,2011,
1,414,0000,1,12,1,31,2011,2012,
1,415,0000,1,12,1,31,2009,2010,
1,415,0000,1,12,1,31,2010,2011,
1,415,0000,1,12,1,31,2011,2012,
1,416,0000,1,12,1,31,2009,2010,
1,416,0000,1,12,1,31,2010,2011,
1,416,0000,1,12,1,31,2011,2012,
1,417,0000,1,12,1,31,2009,2010,
1,417,0000,1,12,1,31,2010,2011,
1,417,0000,1,12,1,31,2011,2012,
1,418,0000,1,12,1,31,2009,2010,
1,418,0000,1,12,1,31,2010,2011,
1,418,0000,1,12,1,31,2011,2012,
1,419,0000,1,12,1,31,2009,2010,
1,419,0000,1,12,1,31,2010,2011,
1,419,0000,1,12,1,31,2011,2012,
1,420,0000,1,12,1,31,2009,2010,
1,420,0000,1,12,1,31,2010,2011,
1,420,0000,1,12,1,31,2011,2012,
1,421,0000,1,12,1,31,2009,2010,
1,421,0000,1,12,1,31,2010,2011,
1,421,0000,1,12,1,31,2011,2012,
